EDA_mean,EDA_std,EDA_sum,EDA_min,EDA_max,EDA_median,EDA_range,EDA_kurtosis,EDA_skewness,EDA_slope,EDA_auc,BVP_mean,BVP_std,BVP_sum,BVP_min,BVP_max,BVP_median,BVP_range,BVP_kurtosis,BVP_skewness,TEMP_mean,TEMP_std,TEMP_sum,TEMP_min,TEMP_max,TEMP_median,TEMP_range,TEMP_kurtosis,TEMP_skewness,TEMP_slope,ACC_X_mean,ACC_X_std,ACC_X_sum,ACC_X_min,ACC_X_max,ACC_X_median,ACC_X_range,ACC_X_kurtosis,ACC_X_skewness,ACC_X_auc,ACC_X_mean_peaks,ACC_Y_mean,ACC_Y_std,ACC_Y_sum,ACC_Y_min,ACC_Y_max,ACC_Y_median,ACC_Y_range,ACC_Y_kurtosis,ACC_Y_skewness,ACC_Y_auc,ACC_Y_mean_peaks,ACC_Z_mean,ACC_Z_std,ACC_Z_sum,ACC_Z_min,ACC_Z_max,ACC_Z_median,ACC_Z_range,ACC_Z_kurtosis,ACC_Z_skewness,ACC_Z_auc,ACC_Z_mean_peaks,label
4.275355984375,0.006247068304270534,273.622783,4.262513,4.280437,4.2772365,0.01792399999999983,0.3167412839905128,-1.3337306871449304,-0.00023560194597067334,269.3538685000001,-2.7349999999999994,7.451582978727783,-175.03999999999996,-18.78,5.88,-1.455,24.66,-1.032930233923334,-0.4369695349825313,35.7184375,0.009955247715180655,2285.98,35.71,35.73,35.71,0.01999999999999602,-1.899899899900042,0.31638599858382904,0.00045741758241767594,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,33.4,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,28.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,39.666666666666664,0.0
4.2751559375,0.006450063097825542,273.60998,4.262513,4.280437,4.2772365,0.01792399999999983,0.010525835315574827,-1.24421211550514,-0.00025418498168497486,269.34106550000007,-2.9367187499999994,7.709716000509258,-187.94999999999996,-18.84,5.88,-1.455,24.72,-1.0295801381042797,-0.4600911043114769,35.71875,0.009999990710679814,2286.0,35.71,35.73,35.71,0.01999999999999602,-1.9365079365080269,0.2519763153392162,0.0004615384615384558,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,32.4,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,27.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,38.666666666666664,0.0
4.274955890625,0.006640742247118759,273.597177,4.262513,4.280437,4.2772365,0.01792399999999983,-0.2551246381812309,-1.1593692899727905,-0.00027218179945053136,269.32826250000005,-3.1289062499999996,7.9399444476846295,-200.24999999999997,-18.84,5.88,-1.455,24.72,-1.0651962916203854,-0.465398466758037,35.7190625,0.01003465289177172,2286.02,35.71,35.73,35.71,0.01999999999999602,-1.964532019704484,0.1883294461721027,0.00046474358974385406,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,31.4,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,26.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,37.666666666666664,0.0
4.2747558437499995,0.0068201388019916865,273.58437399999997,4.262513,4.280437,4.2772365,0.01792399999999983,-0.486886028314109,-1.0787068492414944,-0.00028959239926736063,269.3154595000001,-3.3,8.126889719192283,-211.2,-18.84,5.88,-1.455,24.72,-1.1285368106221665,-0.45468640242006886,35.719375,0.010059338467542967,2286.04,35.71,35.73,35.71,0.01999999999999602,-1.9843137254902181,0.12524485821689643,0.00046703296703267457,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,30.4,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,25.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,36.666666666666664,0.0
4.274555796875,0.00698912162029144,273.571571,4.262513,4.280437,4.2772365,0.01792399999999983,-0.6900322999581028,-1.001770158554869,-0.00030641678113551803,269.30265650000007,-3.4324999999999997,8.255618192843492,-219.67999999999998,-18.84,5.88,-1.455,24.72,-1.1974802513899931,-0.434691748191577,35.7196875,0.010074120778133638,2286.06,35.71,35.73,35.71,0.01999999999999602,-1.9960899315738083,0.06253053994800563,0.0004684065934065429,-29.578125,0.4977628523130586,-1893.0,-30.0,-29.0,-30.0,1.0,-1.8998998998999,0.31638599858416633,-1863.5,29.4,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,24.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,35.666666666666664,0.0
4.274355750000001,0.007148429255930682,273.55876800000004,4.262513,4.280437,4.2772365,0.01792399999999983,-0.8687738431976961,-0.9281495430609862,-0.0003226549450549046,269.28793300000007,-3.5087499999999996,8.319449672731938,-224.55999999999997,-18.84,5.88,-1.455,24.72,-1.2441209559236297,-0.41703975288446765,35.72,0.010079043397160635,2286.08,35.71,35.73,35.72,0.01999999999999602,-2.0000000000000004,5.293955920342535e-17,0.00046886446886425123,-29.5625,0.49999999999997496,-1892.0,-30.0,-29.0,-30.0,1.0,-1.9365079365079365,0.25197631533948484,-1863.0,35.5,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,23.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,34.666666666666664,0.0
4.274055671875001,0.007344099871599061,273.53956300000004,4.259952,4.280437,4.275316,0.020484999999999864,-1.0027770701861478,-0.857469136854649,-0.0003362848672161137,269.2700085000001,-3.5168749999999993,8.325030697306035,-225.07999999999996,-18.84,5.88,-1.455,24.72,-1.249212406281111,-0.4146231763848713,35.7203125,0.010074120778155185,2286.1,35.71,35.73,35.73,0.01999999999999602,-1.9960899315738083,-0.06253053994800556,0.00046840659340664667,-29.578125,0.4977628523130586,-1893.0,-30.0,-29.0,-30.0,1.0,-1.8998998998999,0.31638599858416633,-1863.5,39.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,22.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,33.666666666666664,0.0
4.273755593750001,0.007522540304155495,273.52035800000004,4.259952,4.280437,4.275316,0.020484999999999864,-1.1261869023951196,-0.7876266356841555,-0.000349035439560433,269.2508035000001,-3.4543749999999998,8.292826863074442,-221.07999999999998,-18.84,5.88,-1.455,24.72,-1.2138646802671038,-0.4359220304696587,35.720625,0.010059338467586014,2286.12,35.71,35.73,35.73,0.01999999999999602,-1.9843137254902186,-0.12524485821689632,0.0004670329670328133,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,38.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,21.0,49.09375,0.2937848256964815,3142.0,49.0,50.0,49.0,1.0,5.7701149425287355,2.7874925905782666,3093.0,32.666666666666664,0.0
4.273455515625001,0.007684950874137923,273.50115300000004,4.259952,4.280437,4.275316,0.020484999999999864,-1.2381941861020689,-0.7188750423561788,-0.0003609066620879205,269.2315985,-3.32859375,8.252768629650307,-213.03,-18.84,5.88,-1.455,24.72,-1.157240147828156,-0.48027502095025526,35.7209375,0.010034652891836398,2286.14,35.71,35.73,35.73,0.01999999999999602,-1.9645320197044835,-0.18832944617210265,0.00046474358974377616,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,37.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,20.0,49.109375,0.3145764348029295,3143.0,49.0,50.0,49.0,1.0,4.265664160401003,2.503130871608794,3093.5,31.666666666666668,0.0
4.2731554375,0.00783232882703666,273.481948,4.259952,4.280437,4.275316,0.020484999999999864,-1.3387129630922943,-0.6513075516372759,-0.0003718985347985096,269.2123935,-3.1526562499999997,8.235221345543527,-201.76999999999998,-18.84,5.88,-0.555,24.72,-1.101663390438567,-0.5372330584287626,35.72125,0.00999999071076631,2286.16,35.71,35.73,35.73,0.01999999999999602,-1.9365079365080264,-0.25197631533921616,0.00046153846153845323,-29.59375,0.49501483062596907,-1894.0,-30.0,-29.0,-30.0,1.0,-1.854251012145749,0.38177085778546666,-1864.0,36.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,19.0,49.125,0.3333333333333162,3144.0,49.0,50.0,49.0,1.0,3.1428571428571432,2.267786838055363,3094.5,30.666666666666668,0.0
4.272855359375,0.007965508607640353,273.462743,4.259952,4.280437,4.275316,0.020484999999999864,-1.4280194503207975,-0.5849217921550818,-0.00038201105769228744,269.1931885,-2.9415625,8.262572761006652,-188.26,-18.84,5.88,-0.07,24.72,-1.0597009990985462,-0.5901585888800468,35.7215625,0.009955247715289346,2286.18,35.71,35.73,35.73,0.01999999999999602,-1.8998998999000427,-0.31638599858382904,0.00045741758241741643,-29.578125,0.4977628523130586,-1893.0,-30.0,-29.0,-30.0,1.0,-1.8998998998999,0.31638599858416633,-1863.5,35.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,18.0,49.140625,0.3503824441133516,3145.0,49.0,50.0,49.0,1.0,2.2747474747474747,2.067546244887276,3095.5,29.666666666666668,0.0
4.27255528125,0.00808519186591156,273.443538,4.259952,4.280437,4.275316,0.020484999999999864,-1.5065535106067618,-0.5196580437553427,-0.0003912442307691913,269.1739835,-2.7092187499999993,8.345015108297577,-173.38999999999996,-18.84,7.51,0.27,26.35,-1.0316061469316544,-0.623244473553727,35.721875,0.009900287229758643,2286.2,35.71,35.73,35.73,0.01999999999999602,-1.854251012145955,-0.3817708577850601,0.0004523809523808436,-29.5625,0.49999999999997496,-1892.0,-30.0,-29.0,-30.0,1.0,-1.9365079365079365,0.25197631533948484,-1862.5,34.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,17.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3096.5,28.666666666666668,0.0
4.272255203125,0.008191970168735921,273.424333,4.259952,4.280437,4.275316,0.020484999999999864,-1.5748086057855282,-0.45542229087848224,-0.0003995980540292977,269.1547785,-2.4674999999999994,8.4811263852086,-157.91999999999996,-18.84,9.81,0.875,28.65,-1.0114515989362518,-0.6277871207441014,35.7221875,0.009834937960773189,2286.22,35.71,35.73,35.73,0.01999999999999602,-1.7989743589746447,-0.44835883065376614,0.00044642857142880365,-29.546875,0.5017331074496544,-1891.0,-30.0,-29.0,-30.0,1.0,-1.9645320197044336,0.18832944617230335,-1861.5,33.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,16.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,35.75,0.0
4.271955125,0.008286342413209996,273.405128,4.259952,4.280437,4.275316,0.020484999999999864,-1.633270848277955,-0.39210021641038645,-0.0004070725274724921,269.1355735,-2.22625,8.66061024646916,-142.48,-18.84,11.65,1.355,30.490000000000002,-0.9942463638883399,-0.6044573208679485,35.7225,0.009758991210897775,2286.24,35.71,35.73,35.73,0.01999999999999602,-1.7333333333337113,-0.5163977794937724,0.0004395604395602716,-29.53125,0.5029673851018237,-1890.0,-30.0,-29.0,-30.0,1.0,-1.9843137254901961,0.1252448582170299,-1860.5,32.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,15.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,34.75,0.0
4.271655046875,0.008368728310747897,273.385923,4.259952,4.280437,4.275316,0.020484999999999864,-1.6823856025112536,-0.32956566406927995,-0.0004136676510988646,269.1163685,-1.9934374999999998,8.867855312152898,-127.57999999999998,-18.84,13.02,1.57,31.86,-0.9791933407484921,-0.5611594329685035,35.722812499999996,0.009672197346936716,2286.2599999999998,35.71,35.73,35.73,0.01999999999999602,-1.656415694592217,-0.5861606481226272,0.00043177655677646687,-29.515625,0.5037064999533103,-1889.0,-30.0,-29.0,-30.0,1.0,-1.9960899315738025,0.06253053994807224,-1859.5,31.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,14.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,33.75,0.0
4.27135496875,0.008439478899547674,273.366718,4.259952,4.280437,4.275316,0.020484999999999864,-1.7225395640131798,-0.2676856569437365,-0.0004193834249084553,269.09716349999997,-1.7749999999999997,9.085741140020932,-113.59999999999998,-18.84,13.92,1.625,32.76,-0.9686850902430519,-0.508653421901436,35.723124999999996,0.009574261375343196,2286.2799999999997,35.71,35.73,35.73,0.01999999999999602,-1.5670995671001822,-0.6579516949590678,0.0004230769230769198,-29.5,0.5039526306789462,-1888.0,-30.0,-29.0,-29.5,1.0,-2.0,0.0,-1858.5,30.8,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,13.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,32.75,0.0
4.271054890625,0.008498884765623918,273.347513,4.259952,4.280437,4.275316,0.020484999999999864,-1.7540514121436581,-0.20632323162628266,-0.0004242198489010662,269.07795849999997,-1.5748437499999994,9.298974511165314,-100.78999999999996,-18.84,14.37,1.96,33.21,-0.9656395017862893,-0.45655909709336756,35.723437499999996,0.009464837428623623,2286.2999999999997,35.71,35.73,35.73,0.01999999999999602,-1.4640088593584575,-0.7321141582029138,0.00041346153846144763,-29.5,0.5039526306789462,-1888.0,-30.0,-29.0,-29.5,1.0,-2.0,0.0,-1858.0,34.666666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,12.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,31.75,0.0
4.2707548125,0.008547182461457407,273.328308,4.259952,4.280437,4.275316,0.020484999999999864,-1.7771670114707705,-0.14533885913142444,-0.00042817692307691444,269.05875349999997,-1.3940624999999998,9.496726707383903,-89.21999999999998,-18.84,14.42,1.96,33.26,-0.9715098372972517,-0.4113772070207898,35.723749999999995,0.009343521901229095,2286.3199999999997,35.71,35.73,35.73,0.01999999999999602,-1.3454545454554756,-0.8090398349550283,0.000402930402930468,-29.5,0.5039526306789462,-1888.0,-30.0,-29.0,-29.5,1.0,-2.0,0.0,-1858.0,33.666666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,11.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,30.75,0.0
4.270454734375,0.008584559476535924,273.309103,4.259952,4.280437,4.275316,0.020484999999999864,-1.792056765916052,-0.08459092918110758,-0.0004312546474359009,269.03954849999997,-1.2317187499999998,9.674078038132297,-78.82999999999998,-18.84,14.42,1.96,33.26,-0.985282233433276,-0.375508037591729,35.7240625,0.009209844884079645,2286.34,35.71,35.73,35.73,0.01999999999999602,-1.209356725147323,-0.8891812384728522,0.0003914835164834944,-29.484375,0.5037064999533111,-1887.0,-30.0,-29.0,-29.0,1.0,-1.9960899315738025,-0.06253053994807224,-1857.5,32.666666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,10.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,29.75,0.0
4.27015465625,0.008611158016757516,273.289898,4.259952,4.280437,4.275316,0.020484999999999864,-1.798813658849346,-0.023935592645303285,-0.00043345302197803976,269.02034349999997,-1.0848437499999997,9.831325217422664,-69.42999999999998,-18.84,14.42,1.96,33.26,-1.004654522120541,-0.3485802527604434,35.724375,0.009063259422550771,2286.36,35.71,35.73,35.73,0.01999999999999602,-1.053140096619704,-0.9730672655986449,0.00037912087912042965,-29.46875,0.5029673851018251,-1886.0,-30.0,-29.0,-29.0,1.0,-1.9843137254901961,-0.1252448582170299,-1856.5,31.666666666666668,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,9.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,28.75,0.0
4.269854578125,0.0086270777775327,273.270693,4.259952,4.280437,4.275316,0.020484999999999864,-1.7974510391066714,0.03677385794841038,-0.00043477204670330094,269.00113849999997,-0.9493749999999995,9.972284111315835,-60.75999999999997,-18.84,14.42,1.96,33.26,-1.0271943101942702,-0.32871700163656964,35.7246875,0.0089031279466091,2286.38,35.71,35.73,35.73,0.01999999999999602,-0.873591989989086,-1.0613237065147063,0.0003658424908422465,-29.453125,0.5017331074496566,-1885.0,-30.0,-29.0,-29.0,1.0,-1.9645320197044336,-0.18832944617230335,-1855.5,30.666666666666668,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,8.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,27.75,0.0
4.2695545,0.008632377840217418,273.251488,4.259952,4.280437,4.2689145,0.020484999999999864,-1.7878995015628505,0.0976879645200126,-0.00043521172161169023,268.98129349999994,-0.8214062499999996,10.101037172454236,-52.56999999999997,-18.84,14.42,1.96,33.26,-1.051474805013995,-0.3143098902583221,35.725,0.008728704967434501,2286.4,35.71,35.73,35.73,0.01999999999999602,-0.6666666666685606,-1.1547005383780213,0.0003516483516482926,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1854.5,29.666666666666668,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,7.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,26.75,0.0
4.269094390625,0.008825732296016672,273.222041,4.25099,4.280437,4.262513,0.029447000000000223,-1.6140838833861297,0.07030038381089468,-0.00044579324633699946,268.95632749999993,-0.6979687499999996,10.220496862969478,-44.66999999999997,-18.84,14.42,1.96,33.26,-1.0767915775387988,-0.30438857420704507,35.7253125,0.008539114760027914,2286.42,35.71,35.73,35.73,0.01999999999999602,-0.42721088435597565,-1.2541088930563025,0.00033653846153851075,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1854.0,33.142857142857146,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,6.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,25.75,0.0
4.26863428125,0.00899105288698488,273.192594,4.25099,4.280437,4.262513,0.029447000000000223,-1.4928654528061838,0.05862895995934131,-0.0004550264652014571,268.9268805,-0.5790624999999996,10.330101601974674,-37.059999999999974,-18.84,14.42,1.96,33.26,-1.1026004252148751,-0.29883855507889134,35.725625,0.008333322186434683,2286.44,35.71,35.73,35.73,0.01999999999999602,-0.1485714285740607,-1.3606721028317674,0.00032051282051288936,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1854.5,37.166666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,5.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,24.75,0.0
4.268174171875,0.009129862624546937,273.163147,4.25099,4.280437,4.262513,0.029447000000000223,-1.4061632163934101,0.05846730131870821,-0.0004629113782051396,268.8974335,-0.46765624999999955,10.42680896599101,-29.92999999999997,-18.84,14.42,1.96,33.26,-1.127831428024955,-0.2975884443848308,35.7259375,0.008110093941657492,2286.46,35.71,35.73,35.73,0.01999999999999602,0.17797888385814398,-1.4757977110215998,0.0003035714285714804,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1855.0,36.166666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,4.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,23.75,0.0
4.2677140625000005,0.009243355945790007,273.13370000000003,4.25099,4.280437,4.262513,0.029447000000000223,-1.3420439860105973,0.06682662106812702,-0.00046944798534799694,268.8679864999999,-0.36890624999999966,10.506821686851941,-23.609999999999978,-18.84,14.42,1.96,33.26,-1.1507706936564652,-0.29994814794785984,35.72625,0.007867946118503971,2286.48,35.71,35.73,35.73,0.01999999999999602,0.5641025640989201,-1.6012815380491638,0.0002857142857142318,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1855.0,35.166666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,3.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,22.75,0.0
4.267253953125,0.009332456525962301,273.104253,4.25099,4.280437,4.262513,0.029447000000000223,-1.292482497966219,0.08152207383888511,-0.0004746362866300062,268.83853949999997,-0.2871874999999996,10.56837337407164,-18.379999999999974,-18.84,14.42,1.96,33.26,-1.1697951734186514,-0.30451663509370663,35.7265625,0.007605071716061799,2286.5,35.71,35.73,35.73,0.01999999999999602,1.0257289879888392,-1.7394622697795679,0.00026694139194121237,-29.4375,0.49999999999997785,-1884.0,-30.0,-29.0,-29.0,1.0,-1.9365079365079365,-0.25197631533948484,-1855.0,34.166666666666664,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,2.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,21.75,0.0
4.263573078125001,0.009211475490375253,272.86867700000005,4.25099,4.280437,4.262513,0.029447000000000223,-1.039047742397598,0.27873863162051193,-0.00046760368589741935,268.6029635,-0.03390624999999961,10.735319635371273,-2.169999999999975,-18.84,14.42,1.96,33.26,-1.224301870448888,-0.3302712751333848,35.7290625,0.004260818715420686,2286.66,35.71,35.73,35.73,0.01999999999999602,16.382513661204896,-4.287483371536999,8.379120879102827e-05,-29.421875,0.4977628523130621,-1883.0,-30.0,-29.0,-29.0,1.0,-1.8998998998999,-0.31638599858416633,-1853.5,30.285714285714285,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,60.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,30.75,0.0
4.263112968750001,0.009090395976885775,272.83923000000004,4.25099,4.280437,4.262513,0.029447000000000223,-1.018936975143377,0.29862911993364616,-0.00046065723443222017,268.5735165,-0.05609374999999961,10.724532863202269,-3.589999999999975,-18.84,14.42,1.96,33.26,-1.220845505315444,-0.32647311613940927,35.729375,0.003507335387830302,2286.68,35.71,35.73,35.73,0.01999999999999602,27.03225806447483,-5.388159060797499,5.6776556776759165e-05,-29.40625,0.4950148306259733,-1882.0,-30.0,-29.0,-29.0,1.0,-1.854251012145749,-0.38177085778546666,-1853.0,34.0,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,59.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,29.75,0.0
4.262652859375001,0.00894366789378444,272.80978300000004,4.25099,4.280437,4.262513,0.029447000000000223,-1.0094575274909214,0.31314789933964515,-0.0004523624771062029,268.54406950000003,-0.09515624999999961,10.708441261961966,-6.089999999999975,-18.84,14.42,1.96,33.26,-1.2159724891713422,-0.3187967143749821,35.7296875,0.002499962843996607,2286.7,35.71,35.73,35.73,0.01999999999999602,59.0158730158758,-7.811265775524303,2.8846153846204264e-05,-29.40625,0.4950148306259733,-1882.0,-30.0,-29.0,-29.0,1.0,-1.854251012145749,-0.38177085778546666,-1853.0,33.0,-23.9375,0.2439750182371345,-1532.0,-24.0,-23.0,-24.0,1.0,11.066666666666666,3.6147844564602556,-1508.0,58.0,49.15625,0.3659625273556849,3146.0,49.0,50.0,49.0,1.0,1.5851851851851855,1.893458524812515,3097.0,28.75,0.0
4.258371921875,0.00903532052357736,272.535803,4.25099,4.293241,4.258672,0.04225100000000026,1.5558821813028194,1.2226134222240268,0.0004239345467033261,268.2636875,-0.36453124999999964,4.156520954287283,-23.329999999999977,-7.97,5.76,0.7,13.73,-1.1855758135960588,-0.31463148420686254,35.7296875,0.002499962843996607,2286.7,35.71,35.73,35.73,0.01999999999999602,59.01587301587583,-7.8112657755243,-2.8846153846064534e-05,-29.703125,0.4604927485080989,-1901.0,-30.0,-29.0,-30.0,1.0,-1.2093567251461987,0.8891812384738003,-1871.5,26.2,-23.78125,0.4166666666666688,-1522.0,-24.0,-23.0,-24.0,1.0,-0.14857142857142858,1.360672102833218,-1498.0,17.666666666666668,49.03125,0.17536809360301453,3138.0,49.0,50.0,49.0,1.0,27.032258064516128,5.388159060803248,3089.0,39.0,0.0
