HR_mean,HR_std,HR_max,HR_min,HR_sum,HR_skew,HR_kurtosis,respr_mean,respr_std,respr_max,respr_min,respr_sum,respr_skew,respr_kurtosis,label
-0.16165197190280572,0.012789462425662602,-0.14814286208741462,-0.18584270343269238,-1.6165197190280571,-0.7060770659593455,-0.911139702784268,0.010948988680131916,0.012431326884483512,0.035530427108386727,0.004015762456777974,0.10948988680131916,1.424869928943703,0.12538907355885076,0
-0.20775573621463445,0.014539484235955302,-0.1881989435167723,-0.2306112650302088,-2.0775573621463446,-0.16855850422711197,-1.38861712783193,-0.002322185728055122,0.0233112557891414,0.028026938103995386,-0.04615758288012237,-0.02322185728055122,-0.6755477786606144,-0.6901519726233003,0
-0.08044023033818731,0.05523729027454565,0.00030026320961530184,-0.1717052629282128,-0.8044023033818731,-0.1533898136747118,-1.2355430743920932,0.00248004841655501,0.04153839597004613,0.06004183404278576,-0.05966386702735932,0.0248004841655501,-0.16559624745337456,-1.4502870357122146,0
0.06399728681590697,0.03044821815135323,0.11418520060680777,0.014437703714094875,0.6399728681590696,0.09122868888127524,-1.0656977432674455,0.11833895971041512,0.021360352766146323,0.15648671378273513,0.07754997833580919,1.1833895971041513,-0.13164021321978975,-0.48625556715246,0
0.15408419936389292,0.017771181415816788,0.18173074968376313,0.12282474758176713,1.5408419936389293,-0.10853151211336959,-0.9912520206328099,0.22560068919914883,0.04125715960659726,0.2817404484606378,0.15963818024789653,2.2560068919914884,-0.10700612900835392,-1.346970295704184,0
0.23584573028146325,0.03149781776271139,0.2909032069127957,0.18958488329736214,2.3584573028146325,0.14856245934596873,-1.0498616770439462,0.23445344656351702,0.014113340502616083,0.25772927773758625,0.21480930329940306,2.3445344656351703,0.219160655606062,-1.3431391394693224,0
0.39520610130139644,0.056912723554728775,0.48332948044598284,0.30739688750135413,3.952061013013964,0.007970600528709241,-1.252874446217092,0.21895032383320823,0.02403550402980833,0.2502803583447056,0.18725102904148808,2.1895032383320823,-0.14237154367165183,-1.4996957825853545,0
0.5954079671120469,0.04237747265929476,0.6404121527179721,0.509248121370861,5.954079671120469,-0.8285635212243404,-0.6076744724004679,0.19537480789496822,0.0050589932971387445,0.20125754447590752,0.1832491639715357,1.9537480789496822,-0.9088746405929857,0.8495362713228594,0
0.5923448550027433,0.018009101925389466,0.6152789251544533,0.5618708165819775,5.923448550027432,-0.5486454830081864,-1.20074137120206,0.18885177211496984,0.024658531971568594,0.23122148573583665,0.1629397156067952,1.8885177211496984,0.32259050692047236,-1.3291766028699636,0
0.5299044927746273,0.01844651590111547,0.5587291631365372,0.5053210545640614,5.299044927746272,0.17122106877785903,-1.3867914717401015,0.2856618206453204,0.053237046016052954,0.34207306790961695,0.2046091044407742,2.856618206453204,-0.4512053819628693,-1.4359376172675486,0
0.5116829027910766,0.011059836113031843,0.5328105222116591,0.5013939877572609,5.116829027910766,0.8165558858244986,-0.970615943176397,0.34026222789248567,0.03156595052935957,0.40496597318405686,0.30205899668479624,3.4026222789248566,0.8061521300408384,-0.5074685200736213,0
0.4018821148729563,0.06556018977823994,0.509248121370861,0.29718651380367517,4.018821148729563,0.06257790685620317,-1.1002914385564495,0.42029446971061474,0.014398454532628264,0.4490865036963095,0.39866304025373583,4.2029446971061475,0.5391311933154197,-0.49783270704800664,0
0.1670435198263322,0.07561214038951919,0.2791220064923961,0.05135213169801227,1.6704351982633219,-0.05243134795715123,-1.3599466589988296,0.3945806852530127,0.005533672686248753,0.40086861375604377,0.38421085821947953,3.945806852530127,-0.5145958146454379,-0.7905651123179549,0
-0.08593812386770686,0.05626849543127502,0.018364770520894382,-0.1701344362054932,-0.8593812386770685,0.3340553620492138,-0.8206462819112534,0.3694639973285652,0.010260439319801489,0.38646190639804784,0.3540650133303475,3.694639973285652,0.09930539468455529,-1.211701324276843,0
-0.31331529198141117,0.07520147345501159,-0.18976977023949188,-0.4230375385633959,-3.1331529198141115,0.20471825651770778,-1.241753086982261,0.33271371526547344,0.021361477924852643,0.35521099979290627,0.29349592064065566,3.327137152654734,-0.5131318310529057,-1.154927319617681,0
-0.56433340227205,0.07546792550063805,-0.448956179488274,-0.6869364279803378,-5.6433340227204996,-0.07527095418429637,-1.2149781936844608,0.29168507766902463,0.006666614921742947,0.30610178650129866,0.28244077817169144,2.916850776690246,0.6306288424155382,-0.18641824497078918,0
-0.8867455871103083,0.11236144519768623,-0.7214946158801754,-1.063934841433112,-8.867455871103083,-0.1374661212098662,-1.2935704583947705,0.26963981979468893,0.016329615772456202,0.3016997393561007,0.24022112852039607,2.6963981979468894,0.16381869252661038,-0.24397096788174677,0
-1.0419432673150335,0.013608292298832451,-1.0246641733651147,-1.0694327349626322,-10.419432673150336,-0.723850616588071,-0.6031546368598284,0.18686812192663824,0.03227955053175846,0.24372275737900093,0.1388830652833183,1.8686812192663824,0.21780126445862874,-1.1088667462921578,0
-1.004243425969756,0.024286931887569772,-0.9649727579017583,-1.0301620668946347,-10.04243425969756,0.31852593529776185,-1.4953332014172205,0.11564498030641901,0.03333762752298452,0.16864691796770803,0.07286143334392964,1.15644980306419,0.3520775927965128,-1.3639976949968093,0
-0.9574327896327036,0.006116146527595096,-0.9476936639518395,-0.968899824708559,-9.574327896327036,-0.34342062296887504,-0.7466905340395869,0.1884597705572844,0.06520737646375797,0.2805626272626143,0.09832783310060007,1.8845977055728442,0.15405375412733474,-1.441362032347902,0
-0.9904201508098212,0.010798791088646988,-0.9728268915153584,-1.0042434259697557,-9.904201508098211,0.3327678492025705,-1.3054581054481424,0.3367637795529276,0.023631329005875248,0.3688036882871186,0.29842093887324794,3.3676377955292756,-0.4303718737651787,-1.2761653733403129,0
-0.9891634894316453,0.013080375137797175,-0.968899824708559,-1.0042434259697557,-9.891634894316454,0.2274373216241815,-1.5173678414527472,0.32108148610574183,0.022050054580548695,0.35544747795778575,0.284914654726011,3.2108148610574183,0.041465042425188385,-0.7644860658595611,0
-0.9674860806581107,0.0019174383753561364,-0.9649727579017583,-0.9696852380699181,-9.674860806581107,-0.014845142183478655,-1.8627989730192898,0.1800731426584447,0.04644749074031299,0.2609034840029595,0.11238891814652932,1.8007314265844472,0.07015407656525754,-1.0816699660678293,0
-1.0223079332810348,0.03358411369343942,-0.968899824708559,-1.0788576952989508,-10.223079332810348,-0.05249289599951128,-1.053037107565757,0.11324431674983511,0.010313859157547373,0.12964694925804532,0.09633144803324949,1.132443167498351,-0.025392181156658356,-1.1345869270918443,0
-1.1683948184939847,0.04197665204522954,-1.09456596252615,-1.2147342068142217,-11.683948184939847,0.41681330826478996,-1.2606871498954921,0.10431516094451818,0.024803306059795003,0.1401518358338599,0.06751803824142177,1.0431516094451818,0.2758435803762818,-1.3062692131941416,0
-1.124647294266236,0.056928166962755045,-1.0340891337014344,-1.202953006393822,-11.24647294266236,0.12629124188750415,-1.3501659655755798,0.05561750159792904,0.010313859635440343,0.07051943581284413,0.042306306520134944,0.5561750159792904,0.5338750290747372,-1.285670814259174,0
-0.9130569347158664,0.05828111146424033,-0.8314524864705682,-1.0144537996674357,-9.130569347158664,-0.26421147690273256,-1.1402472395121415,0.05206903308415258,0.019454472333300752,0.08828224814125117,0.03785878469867751,0.5206903308415258,1.0850046828317503,-0.4517568750488037,0
-0.7616292386456686,0.03322298518552565,-0.7081425887370562,-0.818100459327449,-7.616292386456686,-0.12901444445515595,-0.9653726638346165,0.16461276612381967,0.03857930317607683,0.24180368664754046,0.11979691279285992,1.6461276612381968,0.7102378051412188,-0.6621692665898271,0
-0.5471328496582673,0.11275921167809648,-0.3562774028477998,-0.6940051482325776,-5.4713284965826725,0.3243741251836322,-1.272982640580041,0.24075319700512582,0.02214015797977557,0.29222715009011413,0.21659195492625363,2.407531970051258,1.1069450986752132,0.44689507772970805,0
-0.12253838650708038,0.1274748871807771,0.08355407951376981,-0.31700673477980246,-1.2253838650708038,0.0704038353355377,-1.2195760788715084,0.3819739103912608,0.027833900920906807,0.4224877623420418,0.32374181474172375,3.8197391039126076,-0.6894153006742704,-0.31989305190393624,0
0.31077416495520216,0.10266590470756222,0.4401317455711849,0.13067888119536614,3.1077416495520214,-0.3496963718518258,-1.1988088870755635,0.44640389074550313,0.011571334992635443,0.4617060094977472,0.41933629587688037,4.4640389074550315,-0.909983231703671,0.6971092168441024,0
0.5236997272198837,0.046537580883368575,0.6011414846499749,0.4526983593529449,5.2369972721988365,0.09259311379614786,-1.1542739569058094,0.46160596520997765,0.02757908927794654,0.489869119108656,0.40673043001623743,4.616059652099777,-0.8334517679552029,-0.7943958130620388,0
0.664602884247858,0.037694604892533956,0.7315201026357256,0.6168497518771728,6.64602884247858,0.36896904760704036,-1.1489944475860774,0.5162764039509986,0.015148886415146437,0.5499970951282196,0.4977727951124588,5.162764039509986,0.8467331657941717,-0.10762250685448338,0
0.8088047773935443,0.043085059611628417,0.883890294739555,0.7487991965856444,8.088047773935443,0.3422416257064082,-1.1489625694536427,0.5880848186885453,0.02194991793176265,0.6341862714009703,0.5689058939191853,5.880848186885453,0.947827181550828,-0.43458454133727953,0
0.9476658596819828,0.020189248677611408,0.9749982446573087,0.9074526955803532,9.476658596819828,-0.589947747281994,-0.6374862515618878,0.6352817812190894,0.022178681327638446,0.659398003122257,0.6026716067493615,6.352817812190894,-0.6610910005481343,-1.340894917965657,0
0.8894667296052108,0.03517994364403731,0.9333713365052314,0.82184263919212,8.894667296052107,-0.600861180410634,-0.8888376731701255,0.7266593013269642,0.05619913101689856,0.8165211147749205,0.6586476537294013,7.266593013269642,0.2138012571796342,-1.4179301079803404,0
0.7048160483494872,0.045895298958096305,0.7943531715445211,0.6545495932224505,7.048160483494872,0.6636512151554087,-0.8446715774735996,0.8135797472230761,0.018320717193927735,0.8417328464962082,0.7955113416232922,8.135797472230761,0.6655529291103064,-1.3589862868186875,0
0.5938371403893268,0.04454346393154384,0.6506225264156511,0.5155314282617404,5.938371403893268,-0.3713666139979093,-1.1564575566322437,0.8388242221885192,0.015247128524552978,0.8672538158643884,0.816980421315552,8.388242221885191,0.20482440987054776,-0.84857209194299,0
0.43879654285687353,0.040520098736279764,0.4998231610345412,0.3702299564101507,4.3879654285687355,-0.16867675126034487,-1.1031039145225552,0.8552168507603692,0.029892272643764695,0.9094780105212265,0.8105819891030035,8.552168507603692,0.36002162206275296,-0.9844722221501514,0
0.22979804739899165,0.07521685241925904,0.3443113154852715,0.10633106699320763,2.2979804739899166,-0.10729448587584793,-1.1745840059862673,0.9315232679031451,0.02581955346270212,0.9599014739638002,0.8814149501222537,9.315232679031451,-0.6651240499910172,-0.8541120601572008,0
-0.09913306833855369,0.11409231438042036,0.07334370581609086,-0.2816631335186058,-0.9913306833855369,-0.05695230408440022,-1.2250080086443584,0.9427162033191318,0.02506387409095427,0.9783054915378749,0.8994233306266255,9.427162033191317,-0.025427956964045907,-1.1329293287611713,0
-0.5120248724054779,0.1157780550638037,-0.32564628175476296,-0.6806531210894584,-5.120248724054779,0.13277950642526823,-1.285985220816621,0.9807966499464227,0.011918518421663908,0.9933624990767915,0.9609474112144228,9.807966499464227,-0.46611281192181875,-1.4434363437717133,0
-0.8119742351088413,0.0707829580954105,-0.7057863486529762,-0.925702089833761,-8.119742351088412,-0.050871468139389836,-1.2573392179069514,0.9406579712148195,0.04220711233253184,0.989160540507133,0.8660623498014044,9.406579712148195,-0.4311371387728484,-1.2203155062250257,0
-1.0456347101134256,0.05834416074770271,-0.9555477975654397,-1.1361928706782272,-10.456347101134256,0.003069596835247601,-1.2897692733447006,0.9040518475685934,0.01814047409936444,0.9342486255723851,0.8786682156620482,9.040518475685934,0.5564434986658092,-1.0468366204001254,0
-1.2448940798904435,0.05534595690094633,-1.1573990314349454,-1.3301899709341338,-12.448940798904436,0.03963311907795762,-1.2603016487960341,1.0048764921085829,0.041739671421387424,1.0725629876460196,0.9482551459309704,10.048764921085828,0.48736054617057245,-1.0561482308821117,0
-1.3854830715738742,0.03419426758199944,-1.3404003446318133,-1.4487873884994855,-13.854830715738743,-0.49930990870038094,-0.9932927769268551,1.0757144541111803,0.0070468932449106745,1.0914717864369845,1.0599571217853758,10.757144541111803,-4.7199982535316574e-14,1.9999999999999982,0
-1.53164849812296,0.03179178271382039,-1.4676373091721244,-1.5626723258966781,-15.3164849812296,0.8121297682611069,-0.6930686872056548,0.9895743694170056,0.03702333583899195,1.0568056553202152,0.946854491433028,9.895743694170056,0.6797260245848743,-1.0323350020310122,0
-1.5247368605429927,0.012814759732162388,-1.5092642173242017,-1.5501057121149193,-15.247368605429926,-0.5801623157358917,-0.7675768424588778,1.013875676945672,0.030698008867304075,1.079216082969785,0.9636623109391645,10.138756769456721,0.6100432629538833,-0.04260983908487104,0
-1.5754745636868452,0.013324509319079273,-1.5587452590898785,-1.6035138206873956,-15.754745636868453,-0.9825419339991317,-0.19369499406541335,1.1142323784496653,0.010933834577804427,1.128238896838584,1.10022586104558,11.142323784496654,-0.0024633805466036827,-1.3830375028144581,0
-1.6415278273772167,0.01675049365148765,-1.609797127578275,-1.663990649512111,-16.415278273772167,0.5461725631958821,-0.8838202884105475,1.121585799545152,0.006861763177748449,1.1299897088058029,1.1159831933713844,11.215857995451518,0.40824829046380473,-1.833333333333365,0
-1.7014548668489806,0.02118593398870558,-1.668703129680271,-1.727609131782267,-17.014548668489805,0.2049156238603038,-1.425960487702931,1.2496253793669256,0.04737021724892434,1.3046709942816246,1.1552014405270898,12.496253793669256,-0.7025621513085284,-0.7370635650283877,0
-1.7015334081851166,0.013253719570075683,-1.6836259835461098,-1.723682064975467,-17.015334081851165,-0.14027576855278734,-1.3002704549419215,1.2461437598582918,0.03653083190103837,1.3109739272119465,1.1984215527527484,12.461437598582918,0.3482942333755147,-1.3342467219102765,0
-1.6595923346884955,0.01658022302036564,-1.6349303551417933,-1.6836259835461098,-16.595923346884955,-0.10716591099391667,-1.3207327723304478,1.1226813088708543,0.0294958082367,1.1804131722483766,1.089921063045305,11.226813088708543,0.7306250782515239,-0.7878552535035368,0
-1.7054604749919164,0.010112025455173911,-1.6844113969074697,-1.7197549981686673,-17.054604749919164,0.41765899625097735,-0.36874531816011036,1.136382686026867,0.02735845154039586,1.1706586350654187,1.0812170130426781,11.363826860268672,-0.6402078270864876,-0.6725844085385653,0
-1.6170229305027863,0.06853000503524777,-1.4896288832902032,-1.6977634240505888,-16.170229305027863,0.5288413474882201,-0.9733136170403993,0.9984657819796527,0.039852028134708874,1.065459680716874,0.9559632783647765,9.984657819796528,0.24381709834306972,-1.4061794864155641,0
-0.7754525138056039,0.17901913840751693,-0.4882268475562713,-1.0380162005082338,-7.754525138056039,0.2615300418097006,-1.3321564706655542,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
-0.2920305898885568,0.1297034963689492,-0.09552016687629808,-0.4599519665473133,-2.9203058988855677,0.14684186852491002,-1.5272795973833715,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.01781498116794203,0.04431019304450288,0.08276866615240946,-0.06174739233781985,0.1781498116794203,-0.258928285323754,-1.024222647617427,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.26482748331564543,0.11718188368526442,0.4487712925461454,0.09926234674096895,2.6482748331564543,0.08092075730316738,-1.347912844385506,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.5610854032206173,0.03823922699139923,0.5987852445658949,0.4809732403619029,5.610854032206173,-0.9200492620562573,-0.48107801084567026,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.46447955977334354,0.05356496091775441,0.5524458562456578,0.38593822363734875,4.644795597733435,0.13821863814732502,-1.2335309764374311,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.40141086685614014,0.011833706113618895,0.41735475809174705,0.37808409002374976,4.014108668561401,-0.49415291782952314,-0.7538529378074004,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.30582606077863456,0.050887270503785414,0.3702299564101507,0.2241430711971996,3.0582606077863455,-0.2326606165493679,-1.4315611020640722,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
0.14120342023758958,0.04164053951060391,0.2052931505245613,0.07177287909337017,1.4120342023758958,-0.10969876231743521,-1.1525770664665125,0.36547612870905083,5.551115123125783e-17,0.3654761287090509,0.3654761287090509,3.6547612870905084,1.0,-2.0,0
-0.10785115664964931,0.10686647755062337,0.049781304975291575,-0.27223817318228605,-1.078511566496493,-0.015901413745636684,-1.3376810183640127,0.3343296912475643,0.09343931238445984,0.3654761287090509,0.05401175409418482,3.3432969124756426,-2.6666666666666665,5.111111111111111,0
-0.4048944899159811,0.053658679801079356,-0.3052255343594039,-0.4709477536063526,-4.048944899159811,0.47032616435976576,-1.017114490162992,0.08707771087868632,0.04788179636577453,0.13512065257472133,-0.007297376784022687,0.8707771087868632,-0.7928292916137102,-0.8334649330357093,0
-0.4133769542186683,0.030951764423055483,-0.36805860326819945,-0.45916655318595295,-4.133769542186683,0.0075972768114592176,-1.3952247191965534,0.21303902511776207,0.08371350825821704,0.36449335374022257,0.12156140901837104,2.1303902511776207,0.6384426177463858,-0.9681597236741806,0
-0.34559578113330514,0.005752315126068399,-0.341354548981961,-0.3602044696546004,-3.455957811333051,-1.6575242705087332,1.4482797738507394,0.3564057852364279,0.01474588378854372,0.3798746373300723,0.3375658553436426,3.564057852364279,0.3748675050842688,-1.4147154745556363,0
-0.3207767189143308,0.012120839374233115,-0.30601094772076426,-0.34056913562060176,-3.207767189143308,-0.3189605814695945,-1.4101659357052478,0.3525833331523366,0.011664637193104458,0.365120904272597,0.32992910854943835,3.525833331523366,-0.7846189644456065,-0.765303367967257,0
-0.30326200095600403,0.002336522247185837,-0.29815681410716416,-0.3052255343594039,-3.0326200095600404,0.8773988762689725,-0.3652207220145751,0.2844311409835936,0.023111079204202054,0.32130715424822964,0.24888273713323678,2.844311409835936,0.04596235512873423,-1.2217633075219594,0
-0.2793068934345255,0.007351066275212051,-0.27223817318228605,-0.2942297473003646,-2.7930689343452553,-0.8144984374126273,-0.6215049727904223,0.22672207846594664,0.01990351090060357,0.2762460685694498,0.20679636004425367,2.2672207846594663,1.304289583578202,1.1057150714260757,0
-0.3115088412502834,0.023359941598816887,-0.28009230679588504,-0.3452816157887616,-3.1150884125028337,-0.013340948691946665,-1.528753797552493,0.41394706170980333,0.053456213705549226,0.49081815861380707,0.3147020252288966,4.139470617098033,-0.47538723006837585,-0.8422460517459514,0
-0.3728496247724952,0.009564322633463468,-0.3531357494023606,-0.382196043772679,-3.7284962477249524,0.8339763087679932,-0.5960536535002916,0.496825094980555,0.05027442394425199,0.5786387450735304,0.41660943042790394,4.96825094980555,-0.1293854878439445,-1.1848564987943762,0
-0.32973043123383416,0.03342909708499677,-0.27459441326636597,-0.3727710834363593,-3.297304312338342,0.26864806309514716,-1.323336575446192,0.5450140199895059,0.08394411896879339,0.6803045657471515,0.3950230915623086,5.45014019989506,-0.11191877446533059,-0.8279575929731551,0
-0.23940789467744023,0.016870123206865376,-0.21490299780300964,-0.266740279652767,-2.3940789467744024,-0.1098900575477661,-1.252979264808231,0.5266315983318008,0.06148437283880222,0.6446055365722585,0.43802230076125787,5.266315983318008,0.5713604434022969,-0.7541130365055726,0
-0.21278238172733813,0.004302603071114257,-0.2031217973826111,-0.21883006460980914,-2.127823817273381,0.8633632704162186,0.24518029700433752,0.4890637510203179,0.019661640880073668,0.5160741487422644,0.45689877732429,4.890637510203179,-0.13011067887361674,-1.2873342224519961,0
-0.18332938067634003,0.00769384450463711,-0.17406150301229273,-0.1976239038530909,-1.8332938067634004,-0.5608243504750645,-1.0270980978771092,0.4201537493466958,0.018035266694155717,0.45053543964533055,0.39913788746337375,4.201537493466958,0.3340824908679307,-1.3201940868950284,0
-0.1541905449698862,0.015205610789700777,-0.12693670133069637,-0.17249067628957315,-1.541905449698862,0.38798480179290457,-1.1721480204684518,0.40421378412265224,0.005159512551522174,0.4104699551996303,0.39249405449651537,4.0421378412265225,-0.9974224482181284,0.2288246125261737,0
-0.1175902823305128,0.009349058672339228,-0.10965760738077765,-0.1387179017510949,-1.175902823305128,-1.1036440915513568,0.06774604500135473,0.4184587700396566,0.03515053483683909,0.48160058207484835,0.38259363396121826,4.184587700396566,0.599878128642171,-1.097695561223106,0
-0.19738827984468324,0.030262477247628754,-0.148928275448775,-0.24239246545060844,-1.9738827984468323,-0.010095210226386264,-1.1627355949563147,0.4657485058339355,0.026380421368945754,0.5116192062021149,0.42689139999297177,4.657485058339355,0.2571489916704903,-0.9622195505741336,0
-0.2620277994846069,0.013685137609624162,-0.24474870553468836,-0.2840193736026857,-2.6202779948460693,-0.3906265359369842,-1.3184786514396403,0.4784064334281669,0.031153270752578,0.5342903684600135,0.43163650395956826,4.784064334281669,0.013727439300379353,-0.8304314913790289,0
-0.27608669865294966,0.005095511053648277,-0.26988193309820613,-0.2855902003254053,-2.760866986529497,-0.46775422967558505,-1.0223928732966572,0.29629112514751244,0.06962040162436924,0.4064646776823963,0.18830883845718502,2.9629112514751244,0.025180659197753932,-1.223498316420408,0
-0.34253266902400115,0.03512343612580103,-0.2918735072162847,-0.39790431099987705,-3.4253266902400115,-0.08704202986499855,-1.328095258068171,0.06268215037429647,0.06465684791899462,0.16496374494404395,-0.03763828759901519,0.6268215037429647,0.024266418815760922,-1.2235513406251524,0
-0.449270344832818,0.020679502762398803,-0.4120417515043566,-0.48194354066539186,-4.4927034483281805,0.12471365259229943,-0.925328342341766,-0.13514706351668904,0.04633229069154068,-0.059348508641689765,-0.2077947270691575,-1.3514706351668904,0.049416452776398646,-1.2143224782426232,0
-0.35792677090665626,0.04128832207557917,-0.2958005740230842,-0.42539377864747585,-3.5792677090665626,-0.13261215712393415,-1.2186629815893688,-0.09430731300216275,0.02827233662597435,-0.06776823727916308,-0.15108556527849262,-0.9430731300216275,-0.8705003727063044,-0.6590805634399635,0
-0.2014724293237547,0.04633199952073297,-0.1387179017510949,-0.28009230679588504,-2.014724293237547,-0.26056053502822474,-1.1924851908139322,-0.09431874002259885,0.010566105305910676,-0.07588805464081264,-0.10670489105787409,-0.9431874002259886,0.3520591580915024,-1.2670539115630508,0
-0.09677682825447387,0.022723299430576067,-0.0664598725059797,-0.13243459486021547,-0.9677682825447387,-0.05184436380663245,-1.3478101344434337,-0.05931821221579385,0.027392632528629186,-0.014758005844487658,-0.1027075217518003,-0.5931821221579385,-0.09975801864828691,-1.086504206775479,0
-0.050123274589693165,0.018297940121186216,-0.01933507082438336,-0.06960152595141998,-0.5012327458969317,0.3233001718897371,-1.4236441100323929,-0.01279375047016656,0.007724434547009027,-0.0011659525677347503,-0.025654422735267354,-0.1279375047016656,-0.18407138999298317,-1.123147562186613,0
0.07412911917745033,0.05286479585714542,0.15188504195208552,-0.007553870403983716,0.7412911917745032,-0.05815764056675346,-1.3378630493911536,-0.03494236068722707,0.003339361646309969,-0.028252949636616634,-0.03915518196785791,-0.3494236068722707,0.43603357824463124,-0.7725268686623274,0
0.20639272923046556,0.022279174459792016,0.2406367517857591,0.16602248245656395,2.0639272923046557,-0.18347919400906149,-0.9545799752171109,0.016081814611437012,0.03091863294546185,0.06799350589601973,-0.030004549470452436,0.16081814611437012,0.006913424213042246,-1.0837023920358,0
0.09745589600984082,0.047484782354477735,0.1778036828769636,0.03014597094129291,0.9745589600984083,0.24246583363927907,-1.2086328088370561,0.01880972299884716,0.021428134833903073,0.047039883013301496,-0.019913071280704506,0.1880972299884716,-0.231274821149766,-1.0755908202321711,0
-0.04423267437949356,0.031923067859659045,0.016008530436814456,-0.077455659565019,-0.44232674379493564,0.6600092359459295,-0.9952847770885445,0.08810508549941228,0.032320189219825414,0.14837427282228124,0.0473658726741243,0.8810508549941227,0.30004963475995144,-0.9996231952724361,0
-0.08876561196860243,0.007208708500459626,-0.077455659565019,-0.09709099359901766,-0.8876561196860243,0.37630831058568104,-1.3658384807483057,0.2188909073647575,0.034543187848951704,0.2675439488400327,0.16540737293901214,2.188909073647575,-0.0674467384657725,-1.3612795669062148,0
-0.028917113832974694,0.052217644861864275,0.0521375450593715,-0.09787640696037801,-0.28917113832974695,0.41250491880398027,-1.3039801238063793,0.28202230429569897,0.0032587742597264455,0.286469174649948,0.27436398817562413,2.8202230429569894,-0.9459271484909291,0.5547129841630896,0
0.009568140873662836,0.024066992961241193,0.04742506489121164,-0.02326213763118287,0.09568140873662835,0.1847343539348211,-1.337471057495402,0.29567613271658527,0.02821013318451771,0.34109521218297434,0.24390562614480818,2.956761327165853,-0.2740975886764813,-0.7593217336016993,0
-0.020199025521879185,0.0065472577892278705,-0.006768457042624484,-0.026403791076623148,-0.20199025521879185,0.8592628906662859,-0.6478031119600951,0.157657676109447,0.04459817690022362,0.22799012467161758,0.08824425327368056,1.57657676109447,0.01648575417683015,-1.2239234127382925,0
0.039570931277612846,0.031270895409805044,0.0945498665728091,-0.002841390235823859,0.3957093127761285,0.23602982892186222,-1.1745113725121619,0.06188670743565731,0.018356370198184056,0.08988697978947728,0.028085269778598723,0.6188670743565731,-0.2852832803085287,-0.9141564629529655,0
0.07161579642109854,0.018895027970707568,0.09297903985008953,0.03250221102537284,0.7161579642109854,-0.7871119032108773,-0.5416052252789889,0.04436635465699772,0.02123403525554241,0.08295105512296241,0.020510272030446204,0.44366354656997714,0.3255167074687291,-1.2129903048141264,0
-0.03190168460614223,0.029787778950012566,0.016793943798174803,-0.08138272637181851,-0.31901684606142233,-0.0419811082023586,-1.03032348233918,-0.02589179808325644,0.023289827309616283,0.019515418081558142,-0.05680457104851731,-0.2589179808325644,0.602511658814776,-0.72301225168433,0
-0.1591386491464539,0.06956297555568991,-0.07195776603549991,-0.264384039568687,-1.591386491464539,-0.3354456640101642,-1.4342432353017138,-0.0006236831799913484,0.02232008886320378,0.03206002731278509,-0.040576488419479334,-0.006236831799913484,-0.27495423390515644,-1.0549879309521402,0
-0.244041833509464,0.019920566528021596,-0.2031217973826111,-0.2659548662914066,-2.4404183350946402,0.7142425725684772,-0.5961857035922251,0.02065830970556447,0.035497071452854315,0.08576155261325887,-0.022544137073307376,0.2065830970556447,0.5296873750247891,-1.134183793652766,0
-0.14021018713767902,0.03434412453443759,-0.08373896645589844,-0.19134059696221145,-1.4021018713767903,0.1530025854322079,-1.2193097085283477,0.15393621523031534,0.027787911787116853,0.19967464658128473,0.10644129336348915,1.5393621523031533,-0.18315093014154743,-1.0170122163299418,0
-0.022869430950503027,0.024830120165259338,0.00893981018457467,-0.06960152595141998,-0.22869430950503028,-0.44776840149347524,-0.9603901836840163,0.17702391567441328,0.010968735390793075,0.19279024346730936,0.15288897996944212,1.770239156744133,-0.7298817665842702,1.804561436280494e-05,0
0.08253304214400191,0.03344985050417398,0.12675181438856664,0.018364770520894382,0.8253304214400191,-0.5557943263603747,-0.8103215065502685,0.209592584345962,0.016634609808211284,0.23974692637655026,0.19273317730345818,2.09592584345962,0.6261076465571135,-1.0804569885473967,0
0.1709705866331318,0.021194667335504735,0.2052931505245613,0.13617677472488635,1.709705866331318,-0.011231787006561012,-1.061597432663165,0.27728098455094363,0.01558570660012204,0.30386777593830905,0.24815207948162157,2.7728098455094363,-0.1256685239216411,-0.6991373312033362,0
